2769	Alice	27885.9
2770	hated	27883.5
2785	shock	27777.5
2790	drank	27750.6
2794	poets	27693.6
2800	negro	27637.4
2813	track	27484.0
2815	holds	27452.3
2820	swear	27380.3
2826	queer	27302.0
2828	tower	27285.4
2837	poems	27210.2
2839	stuff	27203.9
2844	roads	27188.9
2845	plate	27174.6
2848	pains	27159.6
2850	dwell	27132.7
2852	taxes	27100.3
2855	tones	27064.7
2857	awake	27037.8
2866	Moses	26908.8
2883	elder	26727.6
2887	feast	26689.7
2903	sixty	26488.7
2904	scale	26480.8
2906	marks	26478.4
2913	outer	26352.6
2918	naked	26341.6
2921	songs	26299.6
2926	magic	26210.2
2950	altar	26013.2
2957	chest	25915.1
2962	depth	25902.5
2969	clerk	25785.4
2971	drunk	25774.3
2982	limbs	25667.5
2986	plays	25582.1
3001	boots	25307.6
3011	bears	25165.9
3017	walks	25103.4
3019	badly	25045.7
3047	shoot	24775.9
3057	beard	24658.8
3079	smell	24476.1
3086	eaten	24366.9
3099	gross	24261.7
3103	Billy	24241.9
3109	feels	24189.7
3114	bride	24170.7
3116	ranks	24146.2
3123	giant	24050.4
3124	grasp	24039.4
3131	gloom	23980.8
3141	basis	23866.1
3147	prize	23749.0
3156	rival	23688.9
3170	coach	23561.5
3173	silly	23553.6
3180	keeps	23523.5
3184	novel	23506.1
3186	leads	23492.7
3188	tales	23483.2
3195	we're	23376.4
3196	wheel	23376.4
3199	risen	23364.5
3200	burnt	23335.3
3204	Marie	23309.9
3205	flash	23304.4
3215	curse	23215.8
3232	stout	23094.0
3236	flood	23042.5
3238	agony	23033.0
3242	Maria	23010.1
3246	grain	22985.6
3256	day's	22868.5
3260	steep	22823.4
3261	route	22808.4
3270	crept	22735.6
3281	scorn	22638.3
3282	grows	22628.0
3289	clock	22548.9
3293	roots	22522.8
3316	fires	22362.2
3326	dirty	22289.4
3343	he'll	22163.6
3357	stiff	22057.6
3359	score	22052.0
3376	blows	21851.1
3386	sheet	21798.1
3392	wages	21755.4
3409	Allah	21647.0
3410	Jones	21635.1
3417	pound	21572.6
3422	ruins	21516.4
3424	roses	21511.7
3429	beach	21431.8
3433	flour	21409.6
3447	seats	21348.7
3469	metal	21196.0
3480	swung	21134.3
3495	dwelt	21071.0
3497	trick	21052.8
3503	drama	21014.9
3508	shell	20981.6
3518	fetch	20895.4
3525	homes	20847.9
3526	model	20843.2
3527	men's	20819.4
3537	craft	20753.8
3551	heels	20695.2
3566	sport	20588.4
3571	shout	20548.9
3590	abode	20409.6
3592	paint	20381.2
3613	sadly	20191.3
3618	cares	20161.2
3619	straw	20158.9
3636	today	20016.4
3646	rocky	19916.8
3647	pious	19900.9
3649	steam	19892.2
3663	maybe	19771.2
3664	rifle	19769.6
3672	rises	19713.4
3685	ashes	19593.2
3686	ghost	19563.9
3702	trunk	19374.8
3705	dried	19369.3
3716	canoe	19310.8
3719	races	19291.0
3726	spell	19236.4
3756	linen	19109.8
3757	vital	19099.5
3768	cheer	19029.9
3770	siege	19020.4
3779	abide	18940.5
3783	Polly	18909.6
3800	brass	18824.2
3808	fifth	18753.0
3810	faced	18734.8
3811	cheap	18723.7
3816	owned	18702.4
3819	seize	18670.7
3822	alter	18660.4
3824	fence	18652.5
3837	faded	18573.4
3854	likes	18508.5
3855	corps	18503.8
3877	drops	18339.2
3879	ample	18328.2
3890	joint	18291.8
3891	refer	18275.9
3893	madam	18271.2
3895	spake	18253.8
3902	bench	18207.1
3903	Ralph	18196.0
3907	limit	18168.4
3911	awoke	18151.7
3917	we've	18079.7
3921	piano	18074.2
3924	purse	18067.9
3930	chase	18052.8
3935	Jacob	18036.2
3951	types	17972.2
3964	bells	17904.1
3967	shine	17896.2
3981	dates	17805.2
3991	waved	17743.5
3992	slope	17739.6
3994	worry	17730.1
4006	roger	17654.9
4012	vivid	17628.0
4016	Laura	17605.9
4020	funny	17576.6
4032	robin	17518.8
4046	guilt	17440.5
4051	sober	17416.0
4052	steal	17415.2
4060	wheat	17354.3
4062	humor	17342.4
4092	knock	17221.4
4094	unity	17210.3
4098	fiery	17163.6
4103	Julia	17140.7
4108	major	17113.8
4119	fanny	17065.5
4141	seeds	16983.2
4142	naval	16971.4
4150	erect	16929.4
4155	wagon	16913.6
4162	veins	16869.3
4169	mount	16843.2
4170	array	16834.5
4175	Texas	16816.3
4179	harsh	16801.3
4184	lunch	16786.2
4192	flies	16766.5
4194	tight	16756.2
4204	loyal	16683.4
4210	waist	16634.3
4224	evils	16552.1
4252	blank	16390.7
4258	minor	16356.7
4263	ma'am	16329.8
4266	dealt	16321.8
4269	cents	16317.1
4271	Adams	16303.7
4275	acres	16254.6
4281	shirt	16247.5
4286	sweep	16222.2
4295	thief	16152.5
4305	Edith	16114.6
4331	gleam	16000.6
4336	quoth	15980.9
4339	holes	15972.2
4358	spear	15882.0
4362	fairy	15854.3
4364	clung	15846.4
4366	lucky	15834.5
4371	ridge	15802.1
4372	spoil	15785.5
4387	couch	15736.4
4388	bills	15732.5
4392	sails	15716.6
4393	dined	15705.6
4396	angle	15694.5
4409	porch	15645.4
4416	Clara	15616.2
4418	Lewis	15615.4
4425	bands	15567.9
4427	hasty	15560.0
4429	organ	15557.6
4430	prose	15545.0
4434	codes	15510.1
4436	saint	15492.7
4452	Susan	15438.2
4473	abuse	15338.5
4474	flock	15329.8
4475	niece	15329.8
4485	rings	15285.5
4486	smart	15284.7
4489	petty	15271.2
4496	boxes	15233.2
4498	cigar	15225.3
4501	aught	15217.4
